Date,Open,High,Low,Close,Adj Close,Volume,RSI_7,MACD_Line,MACD_Signal,MACD_Hist,Is_Higher_Than_Previous_Close
2015-12-16,0.826,0.832,0.81875,0.82925,0.809448,236356000,61.649104012094085,0.02335027769387632,0.026253684401807625,-0.0029034067079313046,1
2015-12-17,0.8305,0.839,0.81625,0.81675,0.797247,254160000,51.234819522124525,0.02165438006489062,0.025333823534424225,-0.003679443469533604,0
2015-12-18,0.811,0.81925,0.8025,0.8035,0.784313,395896000,42.38106985004899,0.019021931722353225,0.024071445172010028,-0.005049513449656803,0
2015-12-21,0.81225,0.82325,0.805,0.8225,0.802859,284216000,55.302942899239305,0.018258367559711552,0.022908829649550336,-0.004650462089838783,1
2015-12-22,0.825,0.8315,0.81825,0.82325,0.803591,130012000,55.75985355636798,0.01751189002419795,0.02182944172447986,-0.004317551700281908,1
2015-12-23,0.8245,0.82975,0.823,0.8265,0.806764,122524000,57.933827067929464,0.01698673651319227,0.020860900682222343,-0.003874164169030074,1
2015-12-24,0.824,0.83125,0.82275,0.82925,0.809448,52448000,59.8800568914023,0.01660108363119983,0.020008937272017843,-0.003407853640818012,1
2015-12-28,0.8205,0.8285,0.809,0.8285,0.808716,142024000,59.011352438567414,0.016049918739254654,0.019217133565465207,-0.003167214826210553,0
2015-12-29,0.829,0.8445,0.82675,0.842,0.821894,203660000,68.58278294655169,0.016512112413779145,0.018676129335127994,-0.002164016921348849,1
2015-12-30,0.84125,0.8485,0.8345,0.83475,0.814817,180344000,59.82934710322505,0.016107710165457423,0.01816244550119388,-0.002054735335736458,0
2015-12-31,0.8335,0.83725,0.824,0.824,0.804324,148528000,49.00868682516425,0.014749757290955179,0.017479907859146143,-0.0027301505681909637,0
2016-01-04,0.80725,0.8145,0.801,0.80925,0.789926,358076000,38.00554306917602,0.012341107519867167,0.016452147791290346,-0.004111040271423179,0
2016-01-05,0.8245,0.836,0.8125,0.82225,0.802615,490272000,49.63306932551844,0.01135038638844632,0.015431795510721541,-0.004081409122275221,1
2016-01-06,0.80875,0.8125,0.779,0.78825,0.769427,449344000,31.567358197416965,0.007732580528917787,0.013891952514360793,-0.006159371985443005,0
2016-01-07,0.7685,0.77375,0.747,0.757,0.738923,645304000,22.705381168954588,0.0023171191799548074,0.011576985847479597,-0.00925986666752479,0
2016-01-08,0.76675,0.7675,0.73925,0.74075,0.723061,398472000,19.401152829477923,-0.0032484658561838797,0.008611895506746901,-0.01186036136293078,0
2016-01-11,0.7415,0.74725,0.72875,0.742,0.724282,409372000,20.440207346256898,-0.007472232299241988,0.005395069945549124,-0.012867302244791112,1
2016-01-12,0.75525,0.7655,0.74925,0.7545,0.736483,469356000,30.841802778918193,-0.009699146380848789,0.0023762266802695416,-0.01207537306111833,1
2016-01-13,0.76025,0.76525,0.73075,0.7315,0.714032,481672000,24.08285733487682,-0.01316810588773909,-0.0007326398333321847,-0.012435466054406905,0
2016-01-14,0.7165,0.725,0.6955,0.71675,0.699635,600236000,20.690368783159215,-0.016912525947123336,-0.003968617056090415,-0.012943908891032922,0
2016-01-15,0.688,0.69625,0.666,0.67775,0.661566,841452000,14.422998917984302,-0.02276456415949424,-0.00772780647677118,-0.015036757682723058,0
2016-01-19,0.69175,0.71125,0.6805,0.68325,0.666934,457140000,18.485529804313956,-0.02665132271152848,-0.011512509723722641,-0.015138812987805839,1
2016-01-20,0.67025,0.69575,0.66125,0.687,0.670595,481180000,21.451671725863406,-0.029093639836779928,-0.0150287357463341,-0.014064904090445828,1
2016-01-21,0.6945,0.70575,0.68025,0.695,0.678404,481456000,27.97467989991064,-0.030037408070674676,-0.018030470211202215,-0.01200693785947246,1
2016-01-22,0.70825,0.716,0.70675,0.71125,0.694266,257996000,39.81832568689776,-0.029138224686168446,-0.020252021106195464,-0.008886203579972982,1
2016-01-25,0.711,0.71925,0.709,0.7105,0.693534,270728000,39.46885605692876,-0.028161505798749986,-0.021833918044706368,-0.006327587754043618,0
2016-01-26,0.712,0.7205,0.70475,0.7175,0.700367,227944000,44.74904874699212,-0.026516936803778313,-0.02277052179652076,-0.0037464150072575517,1
2016-01-27,0.7165,0.71875,0.6955,0.709,0.69207,231700000,39.827300086683216,-0.025604332186022538,-0.023337283874421116,-0.0022670483116014224,0
2016-01-28,0.71475,0.71725,0.6875,0.70125,0.684505,276776000,35.65577318301402,-0.025215774924977175,-0.023712982084532326,-0.0015027928404448485,0
2016-01-29,0.70725,0.73375,0.7045,0.73225,0.714764,310504000,56.78081366420106,-0.022151055989115487,-0.02340059686544896,0.001249540876333475,1
2016-02-01,0.7315,0.73625,0.72525,0.7325,0.715009,289884000,56.913905127830795,-0.019477546213279573,-0.022615986735015085,0.0031384405217355117,1
2016-02-02,0.725,0.72875,0.6965,0.7015,0.684749,341908000,39.37331862224447,-0.019633884181348038,-0.022019566224281677,0.0023856820429336394,0
2016-02-03,0.707,0.71125,0.68875,0.705,0.688165,326772000,41.73847946463111,-0.01925342094628646,-0.021466337168682632,0.002212916222396173,1
2016-02-04,0.706,0.72125,0.69825,0.70525,0.688409,348140000,41.92727332022999,-0.01871598199065372,-0.02091626613307685,0.0022002841424231326,1
2016-02-05,0.7005,0.70825,0.65875,0.66075,0.644972,600428000,25.062112007094726,-0.02163148158962347,-0.021059309224386175,-0.0005721723652372945,0
2016-02-08,0.65075,0.654,0.62125,0.6305,0.615444,608852000,19.000680598055936,-0.026082297724547177,-0.022063906924418376,-0.0040183908001288,0
2016-02-09,0.623,0.66375,0.62,0.63725,0.622033,425372000,23.798524277569953,-0.028733708682398662,-0.023397867276014436,-0.005335841406384226,1
2016-02-10,0.64125,0.65975,0.63225,0.63575,0.620569,335800000,23.43858406215611,-0.030603233407981434,-0.024838940502407838,-0.005764292905573596,0
2016-02-11,0.6195,0.639,0.6195,0.6325,0.617396,340144000,22.575493268066083,-0.03197846521967174,-0.02626684544586062,-0.005711619773811117,0
2016-02-12,0.6425,0.6445,0.61875,0.64325,0.62789,340816000,32.20870168647136,-0.031833949229176484,-0.027380266202523797,-0.004453683026652687,1
2016-02-16,0.6525,0.67575,0.6505,0.67475,0.658637,485352000,52.43867577400821,-0.028845123889282287,-0.027673237739875498,-0.0011718861494067895,1
2016-02-17,0.68325,0.698,0.6805,0.6915,0.674988,771468000,59.868200841956096,-0.024838549917692188,-0.027106300175438837,0.0022677502577466493,1
2016-02-18,0.74825,0.7745,0.7475,0.751,0.733067,1068660000,75.63894421266107,-0.01666999709188588,-0.025019039558728248,0.008349042466842368,1
2016-02-19,0.747,0.76775,0.74125,0.761,0.742828,525628000,77.38176253801551,-0.009282441492272642,-0.02187171994543713,0.012589278453164487,1
2016-02-22,0.772,0.79675,0.7705,0.788,0.769183,449668000,81.54147693915873,-0.0012348416180197885,-0.01774434427995366,0.01650950266193387,1
2016-02-23,0.78175,0.7975,0.778,0.79,0.771135,369380000,81.83025657883691,0.0052438744272554905,-0.01314670053851183,0.01839057496576732,1
2016-02-24,0.78675,0.79675,0.765,0.7955,0.776504,336852000,82.69867393791313,0.010698778742758819,-0.0083776046822577,0.019076383425016517,1
2016-02-25,0.7985,0.80125,0.783,0.79725,0.778212,349616000,83.00028242396142,0.01499024191025844,-0.0037040353637544728,0.018694277274012912,1
2016-02-26,0.801,0.803,0.784,0.792,0.773088,361964000,78.22729258500749,0.017762866991231085,0.0005893451072426386,0.017173521883988446,0
2016-02-29,0.79025,0.8005,0.7835,0.784,0.768067,323344000,70.9716888945808,0.019094549125996174,0.004290385910993346,0.014804163215002828,0
2016-03-01,0.786,0.81875,0.78475,0.81875,0.802111,348700000,80.25327129172545,0.02269236790251017,0.00797078230929671,0.014721585593213458,1
2016-03-02,0.81425,0.8265,0.81275,0.8235,0.806764,233812000,81.21130851039213,0.02563148668294124,0.011502923184025618,0.014128563498915623,1
2016-03-03,0.8225,0.826,0.80525,0.81625,0.799661,302004000,74.75316086868875,0.027063770779484853,0.014615092703117465,0.012448678076367388,0
2016-03-04,0.8225,0.82325,0.8075,0.81375,0.797212,175304000,72.43580080244278,0.027678081444531877,0.017227690451400348,0.010450390993131529,0
2016-03-07,0.80925,0.81475,0.798,0.8085,0.792069,239968000,67.32262107888201,0.02742515582376215,0.019267183525872707,0.008157972297889442,0
2016-03-08,0.80025,0.805,0.79125,0.79375,0.777618,274940000,54.67269988700891,0.025737819159925346,0.020561310652683237,0.005176508507242109,0
2016-03-09,0.80075,0.802,0.783,0.79325,0.777129,222788000,54.26941982040003,0.02408263722489723,0.021265575967126037,0.0028170612577711925,0
2016-03-10,0.798,0.8025,0.776,0.792,0.775904,286084000,53.12645240430339,0.022411681153580165,0.021494797004416862,0.000916884149163303,0
2016-03-11,0.80375,0.80575,0.79425,0.8055,0.78913,277400000,62.956600333747744,0.02192404683954452,0.021580646971442394,0.0003433998681021261,1
2016-03-14,0.80175,0.81075,0.798,0.8075,0.791089,190312000,64.2523547150796,0.021451694635219898,0.021554856504197896,-0.00010316186897799812,1
2016-03-15,0.80325,0.8085,0.78925,0.8035,0.78717,226216000,59.40389743321206,0.020518066046244954,0.02134749841260731,-0.0008294323663623551,0
2016-03-16,0.7975,0.83025,0.79375,0.8275,0.810683,363644000,73.43564664098977,0.021467296456065377,0.021371458021298924,9.583843476645287e-05,1
2016-03-17,0.8245,0.8285,0.80925,0.8205,0.803825,353680000,65.707489646845,0.021407949381638924,0.021378756293366927,2.9193088271997625e-05,0
2016-03-18,0.83025,0.85625,0.825,0.84525,0.828072,545512000,76.08783602590611,0.023091846125246285,0.0217213742597428,0.0013704718655034864,1
2016-03-21,0.83775,0.848,0.82875,0.84775,0.830521,337780000,76.91144471717547,0.02434741370356841,0.022246582148507922,0.002100831555060488,1
2016-03-22,0.845,0.85225,0.83575,0.84625,0.829052,242012000,75.10075358081758,0.02493399897201376,0.02278406551320909,0.002149933458804671,0
2016-03-23,0.85,0.867,0.84625,0.86075,0.843257,429008000,80.3246960872427,0.026266121345046134,0.0234804766795765,0.0027856446654696346,1
2016-03-24,0.853,0.8635,0.85025,0.862,0.844482,244956000,80.73128335621809,0.027110193046481212,0.024206419952957442,0.0029037730935237704,1
2016-03-28,0.8605,0.8745,0.8595,0.87075,0.853054,265388000,83.51358045961328,0.02816056041317272,0.0249972480450005,0.00316331236817222,1
2016-03-29,0.867,0.88675,0.865,0.88475,0.866769,261812000,87.01382722093048,0.029779388858151346,0.025953676207630668,0.0038257126505206775,1
2016-03-30,0.888,0.90625,0.8875,0.894,0.875831,376700000,88.8401992321923,0.03144622722549195,0.027052186411202928,0.0043940408142890235,1
2016-03-31,0.898,0.9,0.88375,0.89075,0.872647,379884000,83.99775990088152,0.03213453389818899,0.02806865590860014,0.004065877989588847,0
2016-04-01,0.88525,0.90425,0.8785,0.90375,0.885383,348292000,87.24278059241219,0.0333446370303796,0.029123852132956034,0.004220784897423564,1
2016-04-04,0.91125,0.916,0.8915,0.895,0.876811,393940000,75.25869596324169,0.033214721968359395,0.029942026100036705,0.0032726958683226906,0
2016-04-05,0.887,0.902,0.8835,0.89375,0.875586,339568000,73.57427700395328,0.032634706213576115,0.030480562122744588,0.0021541440908315265,0
2016-04-06,0.8825,0.8955,0.86575,0.895,0.876811,453376000,74.24674610100004,0.031908087531468565,0.030766067204489385,0.0011420203269791804,1
2016-04-07,0.88925,0.89725,0.882,0.88575,0.867749,378104000,60.87311123561952,0.03023728272319104,0.03066031030822972,-0.0004230275850386801,0
2016-04-08,0.893,0.89875,0.88275,0.8915,0.873382,255936000,65.3937469994708,0.029042352657182247,0.030336718778020227,-0.0012943661208379802,1
2016-04-11,0.89675,0.91175,0.894,0.897,0.87877,387524000,69.34606650844565,0.028213933344415465,0.029912161691299274,-0.0016982283468838094,1
2016-04-12,0.9,0.90125,0.8785,0.896,0.877791,292764000,67.70582572279694,0.02716358848860745,0.02936244705076091,-0.0021988585621534606,0
2016-04-13,0.9,0.91875,0.9,0.9185,0.899833,350716000,80.07627760931956,0.0278259839606827,0.02905515443274527,-0.0012291704720625712,1
2016-04-14,0.916,0.925,0.91225,0.921,0.902283,416564000,81.01879513942416,0.028227279741246725,0.028889579494445563,-0.0006622997531988382,1
2016-04-15,0.92075,0.9365,0.91775,0.92825,0.909385,436972000,83.63763955363086,0.02879835444406753,0.02887133448436996,-7.298004030242833e-05,1
2016-04-18,0.9265,0.9265,0.91525,0.92425,0.905466,307320000,76.81574586043419,0.02859850294976396,0.02881676817744876,-0.0002182652276848003,0
2016-04-19,0.92775,0.9295,0.902,0.90775,0.889302,309152000,55.16268418338379,0.026799775961921957,0.028413369734343403,-0.0016135937724214462,0
2016-04-20,0.90625,0.91675,0.90525,0.91125,0.892731,200172000,58.086524342955855,0.025364308652793155,0.027803557518033355,-0.0024392488652402004,1
2016-04-21,0.9115,0.91575,0.90625,0.91025,0.891751,178280000,56.85077843166127,0.023870830747888316,0.02701701216400435,-0.003146181416116032,0
2016-04-22,0.91325,0.9195,0.90375,0.90675,0.888322,223540000,52.30689130006578,0.02214949243780162,0.026043508218763802,-0.003894015780962181,0
2016-04-25,0.907,0.91625,0.9045,0.91125,0.892731,191972000,57.412678443090755,0.020907424047416967,0.025016291384494436,-0.004108867337077469,1
2016-04-26,0.91675,0.92725,0.908,0.912,0.893465,214536000,58.281109533384424,0.019755861359253335,0.023964205379446216,-0.004208344020192881,1
2016-04-27,0.90975,0.93325,0.908,0.93275,0.913794,352396000,74.84087533749933,0.02028377251400526,0.023228118806358028,-0.0029443462923527675,1
2016-04-28,0.927,0.9325,0.90275,0.905,0.886607,381224000,46.21755204454661,0.01825254880318139,0.0222330048057227,-0.003980456002541311,0
2016-04-29,0.90125,0.90325,0.8785,0.88825,0.870198,321904000,36.411069730885224,0.015116945624579325,0.020809792969494027,-0.005692847344914702,0
2016-05-02,0.89675,0.9055,0.8925,0.9,0.881709,256076000,45.81953679546371,0.013425325520266429,0.01933289947964851,-0.00590757395938208,1
2016-05-03,0.88975,0.8935,0.8815,0.88925,0.871178,224024000,39.570336053018714,0.011089437113522393,0.017684207006423286,-0.0065947698929008924,0
2016-05-04,0.8785,0.87925,0.86,0.869,0.851339,525764000,30.444931363432133,0.007517565146830885,0.015650878634504806,-0.008133313487673922,0
2016-05-05,0.87625,0.8845,0.86775,0.87425,0.856483,246884000,34.98025928504593,0.005052223119971999,0.013531147531598247,-0.008478924411626248,1
2016-05-06,0.87275,0.8855,0.871,0.88325,0.8653,183240000,42.48126096030293,0.0037810608696413617,0.01158113019920687,-0.007800069329565508,1
2016-05-09,0.8855,0.88925,0.87475,0.882,0.864075,333336000,41.701714096207546,0.002642331917164009,0.009793370542798297,-0.007151038625634288,0
2016-05-10,0.8875,0.9005,0.879,0.899,0.880729,269676000,54.84810424751086,0.0030761786704406324,0.008449932168326764,-0.005373753497886132,1
2016-05-11,0.90175,0.9115,0.89675,0.9015,0.883179,328176000,56.529922354741885,0.0035804611276182285,0.007476037960185057,-0.0038955768325668284,1
2016-05-12,0.908,0.912,0.87325,0.88925,0.871178,670540000,46.60591753229894,0.0029575432678271563,0.006572339021713477,-0.003614795753886321,0
2016-05-13,0.97975,1.025,0.975,1.0245,1.003679,2110256000,83.6279332021372,0.013224971801975793,0.007902865577765941,0.005322106224209852,1
2016-05-16,1.01675,1.07,1.0135,1.05475,1.033314,973032000,86.13625077731712,0.023531646900787573,0.01102862184237027,0.012503025058417303,1
2016-05-17,1.05,1.0645,1.0365,1.057,1.035519,628392000,86.31814872839499,0.031517997512098384,0.015126496976315892,0.01639150053578249,1
2016-05-18,1.05,1.09625,1.05,1.084,1.06197,541072000,88.44131322755294,0.03956977650942628,0.02001515288293797,0.01955462362648831,1
2016-05-19,1.07975,1.0965,1.07825,1.08875,1.066623,398880000,88.79809869451489,0.04580613012260992,0.025173348330872362,0.02063278179173756,1
2016-05-20,1.0955,1.11275,1.09375,1.10825,1.085727,391084000,90.24087017116753,0.051725710530402313,0.030483820770778353,0.02124188975962396,1
2016-05-23,1.113,1.11725,1.10325,1.11,1.087442,413636000,90.37072249776713,0.055913692781175195,0.03556979517285772,0.020343897608317472,1
2016-05-24,1.1105,1.1375,1.1075,1.134,1.113839,415788000,92.06089222926728,0.06047221229068467,0.040550278596423114,0.019921933694261554,1
2016-05-25,1.1375,1.14225,1.12025,1.12925,1.109173,458076000,88.47508638987412,0.0629756425355632,0.04503535138425113,0.01794029115131207,0
2016-05-26,1.13125,1.1495,1.128,1.14125,1.12096,309964000,89.66191036235458,0.06517661332530489,0.04906360377246189,0.016113009552842998,1
2016-05-27,1.1425,1.14925,1.13875,1.1475,1.127099,277416000,90.27071126063575,0.06665684270957195,0.05258225155988391,0.014074591149688044,1
2016-05-31,1.1525,1.1705,1.15175,1.168,1.147234,412524000,92.05998553583301,0.06869227208232176,0.05580425566437148,0.01288801641795028,1
2016-06-01,1.1625,1.1815,1.159,1.17025,1.149444,387132000,92.24266257133381,0.06968365096886564,0.058580134725270315,0.011103516243595325,1
2016-06-02,1.1765,1.1885,1.165,1.1785,1.157548,329208000,92.93772746658756,0.07032437629628485,0.06092898303947322,0.00939539325681163,1
2016-06-03,1.167,1.1685,1.1415,1.162,1.141341,461076000,76.86718814497962,0.06870871236424803,0.06248492890442819,0.0062237834598198385,0
2016-06-06,1.165,1.174,1.15,1.156,1.135448,322512000,71.6136903664465,0.06618124105152123,0.0632241913338468,0.002957049717674437,0
2016-06-07,1.163,1.1695,1.15775,1.15825,1.137657,193400000,72.437826725017,0.06362631348683179,0.0633046157644438,0.00032169772238799244,1
2016-06-08,1.1585,1.16275,1.145,1.1545,1.133974,234616000,68.56702450496854,0.06060035811863562,0.06276376423528217,-0.0021634061166465463,0
2016-06-09,1.1505,1.18625,1.148,1.1845,1.163441,472168000,79.02703592780145,0.05993215538721541,0.06219744246566882,-0.002265287078453408,1
2016-06-10,1.1705,1.181,1.1535,1.155,1.134465,400024000,57.19288819953413,0.05637237084963864,0.06103242814246279,-0.004660057292824149,0
2016-06-13,1.15625,1.1925,1.15625,1.16975,1.148953,475588000,63.13441988550174,0.05411758386607124,0.059649459287184486,-0.005531875421113247,1
2016-06-14,1.167,1.1775,1.154,1.172,1.151163,298344000,64.02309611547633,0.05191377544457465,0.05810232251866252,-0.00618854707408787,1
2016-06-15,1.18175,1.19425,1.16875,1.184,1.16295,301036000,68.71551730524479,0.0505527998956008,0.056592417994050175,-0.006039618098449377,1
2016-06-16,1.17525,1.19075,1.16375,1.18875,1.167615,246456000,70.49281483230078,0.04928932560628385,0.05513179951649691,-0.0058424739102130585,1
2016-06-17,1.19025,1.1905,1.16325,1.168,1.147234,471000000,54.66525912747023,0.046082451725978135,0.05332192995839316,-0.007239478232415025,0
2016-06-20,1.18675,1.20425,1.186,1.189,1.167861,293768000,64.16521839835036,0.044720001230285966,0.05160154421277173,-0.006881542982485764,1
2016-06-21,1.194,1.19725,1.18,1.18175,1.16074,212508000,59.171026661175866,0.04256457703872907,0.049794150777963196,-0.007229573739234128,0
2016-06-22,1.18425,1.192,1.17875,1.18075,1.159758,202620000,58.43908290585057,0.040311015896754565,0.04789752380172147,-0.007586507904966906,0
2016-06-23,1.192,1.2135,1.19125,1.21225,1.190698,297880000,71.42786934155168,0.04059884103171152,0.046437787247719485,-0.005838946216007966,1
2016-06-24,1.1625,1.184,1.1325,1.14325,1.122924,1017684000,39.7114348119863,0.034857406695490534,0.04412171113727369,-0.00926430444178316,0
2016-06-27,1.13375,1.1425,1.11425,1.131,1.110892,449088000,36.366751803502645,0.028984688549499538,0.04109430661971887,-0.012109618070219333,0
2016-06-28,1.1525,1.15375,1.13175,1.1475,1.127099,381920000,43.80441074626676,0.025369485574156414,0.03794934241060638,-0.012579856836449965,1
2016-06-29,1.1575,1.17525,1.1545,1.16625,1.145515,318932000,51.34407516617918,0.023743677139637764,0.03510820935641266,-0.011364532216774893,1
2016-06-30,1.16825,1.1825,1.15875,1.17525,1.154356,430940000,54.7443252388805,0.02291726110530412,0.03267001970619095,-0.009752758600886827,1
2016-07-01,1.16875,1.184,1.1625,1.1665,1.145761,218488000,50.72365890605353,0.021310613088600272,0.030398138382672815,-0.009087525294072543,0
2016-07-05,1.16,1.18575,1.15075,1.18375,1.162704,371084000,57.84463623988952,0.021185055661398167,0.028555521838417888,-0.007370466177019721,1
2016-07-06,1.1755,1.19825,1.1695,1.19125,1.170071,273104000,60.72369623178803,0.021443549920298066,0.027133127454793925,-0.0056895775344958585,1
2016-07-07,1.19925,1.2265,1.19375,1.22225,1.20052,395400000,70.45429306937758,0.02387463744598528,0.026481429453032196,-0.0026067920070469153,1
2016-07-08,1.23525,1.27725,1.2305,1.27125,1.248648,481932000,79.71969885332206,0.029416091918293308,0.02706836194608442,0.002347729972208886,1
2016-07-11,1.2895,1.31,1.288,1.3005,1.277379,448776000,83.35493160596646,0.035755794517186246,0.02880584846030479,0.006949946056881456,1
2016-07-12,1.315,1.332,1.2985,1.32,1.296532,436760000,85.39158222672543,0.041870880091621876,0.03141885478656821,0.010452025305053667,1
2016-07-13,1.3225,1.33,1.3175,1.3195,1.296041,324604000,85.08016584079638,0.046144854486503295,0.03436405472655523,0.011780799759948064,0
2016-07-14,1.3265,1.345,1.3155,1.333,1.309301,316892000,86.61751882279114,0.05004446571341581,0.03750013692392735,0.012544328789488461,1
2016-07-15,1.316,1.3235,1.296,1.3175,1.294076,428616000,76.11221368502876,0.051292942136627495,0.04025869796646738,0.011034244170160114,0
2016-07-18,1.33375,1.33575,1.31925,1.32425,1.300706,252992000,77.49874155799749,0.052225019765791636,0.04265196232633224,0.009573057439459395,1
2016-07-19,1.3235,1.34325,1.321,1.338,1.314211,382652000,80.22636783154746,0.053456989193019444,0.04481296769966968,0.008644021493349766,1
2016-07-20,1.3425,1.36275,1.337,1.3555,1.331401,296460000,83.24261216209518,0.05520902234320624,0.04689217862837699,0.008316843714829249,1
2016-07-21,1.3525,1.35675,1.326,1.3305,1.306845,361308000,66.36943279505172,0.0539582332461368,0.04830538955192896,0.005652843694207842,0
2016-07-22,1.33525,1.36675,1.3255,1.36675,1.342451,315768000,74.9567382000983,0.055255099529103235,0.049695331547363816,0.005559767981739419,1
2016-07-25,1.375,1.39525,1.369,1.392,1.367252,312528000,79.260277875138,0.057655720126537524,0.05128740926319856,0.006368310863338965,1
2016-07-26,1.40425,1.423,1.40225,1.41575,1.39058,514508000,82.55076585721369,0.060774089880920146,0.05318474538674288,0.007589344494177266,1
2016-07-27,1.428,1.4305,1.393,1.4015,1.376583,446676000,74.29914556709596,0.06138792270978488,0.05482538085135129,0.006562541858433593,0
2016-07-28,1.40475,1.415,1.40025,1.4045,1.37953,221916000,74.91501016184354,0.061408584638841024,0.05614202160884924,0.005266563029991782,1
2016-07-29,1.40975,1.43125,1.3845,1.4275,1.40212,409588000,79.34259432411864,0.06255971766429691,0.057425560819938784,0.005134156844358126,1
2016-08-01,1.4335,1.43875,1.409,1.41825,1.393035,301120000,73.27431775992997,0.0620107795199758,0.05834260455994619,0.0036681749600296076,0
2016-08-02,1.425,1.42575,1.3875,1.401,1.376092,282748000,62.82092120707611,0.05949795585112061,0.05857367481818108,0.0009242810329395321,0
2016-08-03,1.39925,1.4075,1.3915,1.40475,1.379775,299828000,64.11916755764062,0.057150325274654135,0.058289004909475695,-0.00113867963482156,1
2016-08-04,1.4115,1.43725,1.40875,1.43075,1.405313,272712000,72.02173392094465,0.05673380188540378,0.05797796430466132,-0.0012441624192575385,1
2016-08-05,1.44725,1.45575,1.44025,1.455,1.429132,371588000,77.43064632519022,0.0576953997783225,0.05792145139939356,-0.00022605162107106058,1
2016-08-08,1.475,1.4785,1.453,1.4685,1.442392,305064000,79.94836786704536,0.05886821408441745,0.05811080393639834,0.000757410148019104,1
